Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
R_data_frame,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007949236298292904,0.013619322824623404,2.145733787600013,3.171112343696551,39.25330158228048,0.4641720364199064,38.789129545860575,1.9626650791140239,0.02320860182099532,1.9394564772930287,38.789129545860575,1.9394564772930287,98.8174955539805,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.029,0.0,0.015625,0.0,15.625,0.0,6110.0,47646.0,7672.0,100.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8666666666666667,0.05641649048625791,0.22099594397908318,15.127515681029747,51.07384607849108,39.91382571347154,1080.184345336025,-1040.2705196225534,1.995691285673577,54.00921726680125,-52.01352598112767,34.74408209656915,1.7372041048284577,87.04773715750953,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.8809523809523809,0.8833333333333333,0.9,0.029166666666666664,0.9708333333333334,0.1,0.9183333333333333,0.9,0.9,0.8747658387315056,0.9413690476190476,0.8583333333333334,0.898989898989899,0.9,0.005,0.0,0.0,0.0,0.0,0.0,5666.0,47646.0,7672.0,90.0,25.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
R_data_frame,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9324324324324323,0.030266757865937067,0.15855783953679284,8.142719780636433,36.780434630711554,39.621044975981796,1074.3080642152609,-1034.6870192392792,1.9810522487990898,53.71540321076304,-51.734350961963955,36.967383759939906,1.8483691879969952,93.30239468027526,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.8928571428571429,0.8833333333333333,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,0.9571428571428571,0.9221428571428572,0.958041958041958,0.95,0.003,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,95.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9319727891156462,0.03473831451772626,0.1546492713306706,9.345710631524286,35.873769669679476,39.621044975981796,6.353349685670869,33.267695290310925,1.9810522487990898,0.31766748428354347,1.6633847645155462,36.62384573896748,1.831192286948374,92.43533521432559,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9483516483516483,0.9356763814432926,0.9799107142857142,0.9271428571428573,0.945054945054945,0.95,0.003,0.0,0.015625,0.0,15.625,0.0,5666.0,47646.0,7672.0,95.0,25.0,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
R_data_frame,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.030255991285403037,0.15852246569911316,8.12780872906768,36.71055784152066,39.76027738393163,1074.3071101255687,-1034.546832741637,1.9880138691965814,53.715355506278435,-51.72734163708185,37.19246548012884,1.859623274006442,93.54176561947095,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.9666666666666666,0.9233333333333335,0.9545454545454546,0.95,0.004,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,95.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.866220735785953,0.055334681042228204,0.22386460528633206,14.864814685882708,51.84245970934997,39.76027738393163,2148.3112307729143,-2108.5509533889826,1.9880138691965814,107.41556153864572,-105.42754766944913,34.469671759265694,1.7234835879632846,86.69374065583347,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,0.9666666666666667,0.8333333333333334,0.9,0.029166666666666664,0.9708333333333334,0.1,0.9083333333333334,0.9,0.9,0.8725544070285082,0.9264880952380953,0.8458333333333334,0.8920454545454546,0.9,0.006,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,90.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008747555626023997,0.014517804748542678,2.3498968618986975,3.362026376531821,39.76027738393163,0.5109863969035692,39.24929098702806,1.9880138691965814,0.02554931984517846,1.962464549351403,39.24929098702807,1.9624645493514035,98.71483191133353,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,100.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008747555626023997,0.014517804748542678,2.3498968618986975,3.362026376531821,39.76027738393163,0.5109863969035692,39.24929098702806,1.9880138691965814,0.02554931984517846,1.962464549351403,39.24929098702807,1.9624645493514035,98.71483191133353,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,100.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007741050740057692,0.01342870525562786,2.0881018947386036,3.1242190700123755,37.364683821520984,0.42940661825922977,36.935277203261755,1.9665623063958413,0.022600348329433147,1.9439619580664083,36.93527720326176,1.9439619580664085,98.85076876252893,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.015625,0.0,15.625,0.0,6110.0,47899.0,7419.0,100.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008367617156097793,0.013973130388122845,2.2571144182895293,3.250880825465085,37.364683821520984,0.4641720364199064,36.90051178510108,1.9665623063958413,0.024430107179995074,1.9421321992158465,36.90051178510108,1.9421321992158465,98.75772523959496,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.0,0.0,0.0,6110.0,47899.0,7419.0,100.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
R_data_frame,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01810080717E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.03025599128540305,0.15852246569911316,8.127808729067686,36.710557841520654,39.760277383931644,1074.307110125569,-1034.5468327416372,1.9880138691965823,53.71535550627844,-51.727341637081864,37.19246548012885,1.8596232740064427,93.54176561947094,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.9666666666666666,0.9233333333333335,0.9545454545454546,0.95,0.003,0.0,0.0,0.0,0.0,0.0,6110.0,47646.0,7672.0,95.0,25.0,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
