Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureAttributesUsed,measureNumIterations
R_data_frame,3,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.028793008184670836,0.04910916227963921,7.772083781401695,11.434538464130076,39.25330158228047,1.7437905081364946,37.50951107414398,1.9626650791140237,0.08718952540682473,1.875475553707199,37.50951107414398,1.875475553707199,95.55759531594747,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,38.75,?,40.74074074074074,6.0
R_data_frame,3,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9319727891156462,0.03333907643373973,0.11255932731363992,8.999201944294596,26.208224655423265,39.25330158228047,2.4912340325311693,36.762067549749304,1.9626650791140237,0.12456170162655847,1.838103377487465,36.762067549749304,1.838103377487465,93.65344077539773,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,1.0,1.0,0.958041958041958,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,31.25,?,66.66666666666666,18.0
R_data_frame,3,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04207098156971452,0.08717008043313638,11.301724938284934,20.186806114059603,39.760277383931644,2.731798722591248,37.028478661340394,1.9880138691965823,0.1365899361295624,1.8514239330670197,37.0284786613404,1.8514239330670201,93.1293267996786,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,40.0,?,44.44444444444444,6.0
R_data_frame,3,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9333333333333332,0.04506244880062236,0.1117951742821381,12.105336799576781,25.889473733502953,39.760277383931644,3.197209619347061,36.56306776458458,1.9880138691965823,0.15986048096735306,1.8281533882292291,36.56306776458458,1.8281533882292291,91.9587844207567,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0125,0.9875,0.05,0.96,0.95,0.9505050505050505,0.9377802118633468,1.0,1.0,0.9494949494949495,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,36.25,?,51.85185185185185,8.0
R_data_frame,3,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.12297314072568373,0.2098711274023714,33.03485108793275,48.60185670082602,39.760277383931644,10.367368225546958,29.392909158384686,1.9880138691965823,0.5183684112773479,1.4696454579192344,30.706221372383293,1.5353110686191647,77.2283882123836,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.9688095238095238,0.9297727272727274,0.9545454545454546,0.95,0.018,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,61.25,?,25.925925925925924,3.0
R_data_frame,3,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03197747616767716,0.06469063610045966,8.590259280468256,14.981026997638823,39.760277383931644,2.018648247403408,37.74162913652824,1.9880138691965823,0.10093241237017041,1.887081456826412,37.74162913652824,1.887081456826412,94.92295230259333,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,38.75,?,48.148148148148145,6.0
R_data_frame,3,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9288389513108612,0.02567364240040311,0.15573831203105895,6.901217984244424,36.09214920761041,37.7324272152223,4.6668516917482386,33.06557552347407,1.9859172218538053,0.24562377324990728,1.7402934486038983,35.04399029569736,1.8444205418788087,92.8749960764773,1.0,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.879664438186246,1.0,1.0,0.9473684210526315,0.018796992481203006,0.981203007518797,0.05263157894736842,0.9561403508771931,0.9473684210526315,0.9460013670539986,0.9343381135358376,1.0,1.0,0.9415584415584415,0.9473684210526315,0.023,0.0,0.03125,0.0,31.25,0.0,11244.0,47899.0,7419.0,94.73684210526316,25.0,?,74.07407407407408,28.0
R_data_frame,3,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,4.5477652390537004E-4,0.0021765142812649515,0.12224646104514662,0.5044043252263021,37.7324272152223,0.0250629171737323,37.70736429804857,1.9859172218538053,0.0013191009038806473,1.9845981209499246,37.70736429804859,1.9845981209499257,99.9335772463543,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,25.0,?,74.07407407407408,43.0
R_data_frame,4,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.033817512394091226,0.14612402039608535,9.084556835017866,33.83933172581258,39.76027738393166,3.5529612325580695,36.20731615137359,1.988013869196583,0.17764806162790348,1.8103658075686795,36.681501600570215,1.8340750800285108,92.25665416357062,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,28.75,?,62.96296296296296,13.0
R_data_frame,4,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.026155426838441305,0.06036780398043479,7.026254885013016,13.979947574091577,39.76027738393166,1.6371675705337363,38.123109813397924,1.988013869196583,0.08185837852668681,1.9061554906698963,38.12310981339792,1.9061554906698959,95.88240405185057,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,35.0,?,51.85185185185185,9.0
R_data_frame,4,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.02879980275560561,0.1459786072849992,7.736625980103648,33.80565702612947,39.76027738393166,3.9017193854011185,35.85855799853054,1.988013869196583,0.19508596927005592,1.7929278999265272,37.27233556922488,1.8636167784612439,93.74264472382119,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,1.0,1.0,0.9545454545454546,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,55.55555555555556,13.0
R_data_frame,4,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.03082355667886738,0.15932331976938938,8.280276480522309,36.89601924940272,39.76027738393166,6.837260042665043,32.923017341266615,1.988013869196583,0.34186300213325216,1.6461508670633307,37.06557960532452,1.8532789802662262,93.22263838205478,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,0.9866666666666667,0.9666666666666667,0.95,0.0125,0.9875,0.05,0.96,0.95,0.95,0.9397114317029974,0.9935416666666667,0.9816666666666667,0.9444444444444444,0.95,0.021,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,95.0,26.25,?,74.07407407407408,24.0
R_data_frame,4,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9312714776632302,0.048724480893887895,0.1512312779491451,13.152177267612306,35.21257102375785,39.25330158228047,4.62566485969674,34.62763672258373,1.9626650791140237,0.231283242984837,1.7313818361291866,35.020107036728035,1.7510053518364017,89.21569810712849,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.946923076923077,0.9366665785023122,1.0,1.0,0.9307692307692308,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,32.5,?,51.85185185185185,8.0
R_data_frame,4,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9319727891156462,0.020536560819890595,0.08133742893962001,5.5434246484539695,18.938542557243647,39.25330158228047,1.4787946218462178,37.77450696043425,1.9626650791140237,0.07393973109231089,1.8887253480217125,37.77450696043426,1.888725348021713,96.23268728428754,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,1.0,1.0,0.958041958041958,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,30.0,?,62.96296296296296,10.0
R_data_frame,4,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04590167710311408,0.08306590950064265,12.390219106810179,19.34100060258703,39.25330158228047,2.9568749729627593,36.29642660931771,1.9626650791140237,0.14784374864813796,1.8148213304658856,36.29642660931773,1.8148213304658865,92.46719421354987,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,41.25,?,40.74074074074074,5.0
R_data_frame,4,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.014303174982800631,0.04533460811176613,3.848008642822935,10.51620402393802,39.6210449759818,0.903816330174618,38.71722864580718,1.9810522487990903,0.0451908165087309,1.9358614322903591,38.71722864580718,1.9358614322903591,97.71884782260913,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,62.96296296296296,18.0
R_data_frame,4,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,17.0,2.0,0.0,89.47368421052632,10.526315789473685,0.0,0.8592592592592594,0.04993566536175011,0.21690338457726624,13.422984805783166,50.26707441285966,37.73242721522233,13.97788877601505,23.75453843920728,1.9859172218538068,0.735678356632371,1.2502388652214358,33.19361580701717,1.7470324108956403,87.97105899836183,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.028070175438596492,0.9719298245614036,0.10526315789473684,0.9298245614035087,0.8947368421052632,0.8991114149008886,0.877502968191133,1.0,1.0,0.8915584415584417,0.8947368421052632,0.037,0.0,0.046875,0.0,46.875,0.0,11244.0,47899.0,7419.0,94.73684210526316,26.31578947368421,?,81.48148148148148,63.0
R_data_frame,4,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04281017968108578,0.07484454890399321,11.46771916418608,17.278277776546226,38.02520795271205,2.5443077069351783,35.48090024577687,2.001326734353266,0.13391093194395676,1.867415802409309,35.480900245776866,1.8674158024093088,93.30889206418207,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,40.78947368421053,?,40.74074074074074,6.0
R_data_frame,5,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01178325783111717,0.0268283061688679,3.1806494998343706,6.246681567658618,39.25330158228048,0.7045895793114396,38.54871200296904,1.9626650791140239,0.03522947896557198,1.927435600148452,38.54871200296904,1.927435600148452,98.20501830187578,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,48.148148148148145,11.0
R_data_frame,5,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9312714776632302,0.04234428355494563,0.1190392135428845,11.429973462365743,27.71699623473819,39.25330158228048,3.266908097856526,35.98639348442395,1.9626650791140239,0.16334540489282628,1.7993196742211974,35.98639348442395,1.7993196742211974,91.67736733938513,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.946923076923077,0.9366665785023122,1.0,1.0,0.9307692307692308,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,36.25,?,44.44444444444444,7.0
R_data_frame,5,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0323800979478779,0.05615926419823201,8.740345311848387,13.076078613097545,39.25330158228048,1.992676342151337,37.260625240129144,1.9626650791140239,0.09963381710756684,1.8630312620064573,37.260625240129144,1.8630312620064573,94.92354461452267,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,41.25,?,44.44444444444444,6.0
R_data_frame,5,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01945825785594116,0.04102383235159405,5.217536544797481,9.48092015332846,39.913825713471546,1.1779439197454347,38.73588179372611,1.9956912856735773,0.058897195987271736,1.9367940896863054,38.7358817937261,1.936794089686305,97.04878222347934,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,31.25,?,55.55555555555556,8.0
R_data_frame,5,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01727252641089211,0.03725565026056547,4.639999714807915,8.627645916193973,39.76027738393165,1.046382442936673,38.713894940994976,1.9880138691965825,0.05231912214683365,1.9356947470497488,38.713894940994976,1.9356947470497488,97.36827177327604,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,30.0,?,48.148148148148145,8.0
R_data_frame,5,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03721611262581627,0.08153208037992443,9.997538742285695,18.881160720826912,39.76027738393165,2.439803907388719,37.32047347654293,1.9880138691965825,0.12199019536943596,1.8660236738271465,37.32047347654293,1.8660236738271465,93.86371507464703,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,35.0,?,48.148148148148145,8.0
R_data_frame,5,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,16.0,4.0,0.0,80.0,20.0,0.0,0.7342192691029901,0.09697795631331657,0.23431817008471253,26.05164287678761,54.26329131506965,39.76027738393165,9.450993173062525,30.309284210869126,1.9880138691965825,0.47254965865312626,1.5154642105434564,31.055639425301294,1.5527819712650648,78.10720012192832,0.8,4.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.2,1.0,0.8,0.8,0.8000000000000002,0.7333333333333333,0.9866666666666667,0.9666666666666667,0.8,0.05833333333333333,0.9416666666666668,0.2,0.8283333333333335,0.8,0.8006060606060608,0.7484114478410997,0.9904166666666667,0.975,0.793939393939394,0.8,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,40.0,?,44.44444444444444,6.0
R_data_frame,5,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.03396493862683114,0.14897071987826535,9.124160634809247,34.49856904928666,39.76027738393165,3.7964584474954197,35.96381893643623,1.9880138691965825,0.189822922374771,1.7981909468218116,36.69396404156946,1.834698202078473,92.28799811240407,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,28.75,?,74.07407407407408,29.0
R_data_frame,5,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9296296296296297,0.07166793454510428,0.1323132778145994,19.26473973044667,30.663428303243432,37.73242721522231,4.695723511971224,33.036703703251085,1.9859172218538057,0.24714334273532756,1.7387738791184781,33.03670370325109,1.7387738791184786,87.55520421417037,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.014035087719298246,0.9859649122807018,0.05263157894736842,0.9578947368421052,0.9473684210526315,0.947900053163211,0.9333885088562281,1.0,1.0,0.9494949494949494,0.9473684210526315,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47899.0,7419.0,100.0,50.0,?,29.629629629629626,4.0
R_data_frame,5,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,4.766309211137923E-6,1.815714199520188E-5,0.0012812104466274885,0.004207893802932079,37.73242721522231,2.613096102882025E-4,37.73216590561202,1.9859172218538057,1.3753137383589606E-5,1.985903468716422,37.732165905612035,1.985903468716423,99.9993074667347,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.0,0.03125,0.0,31.25,0.0,11244.0,47899.0,7419.0,100.0,25.0,?,81.48148148148148,57.0
R_data_frame,6,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.017702642766638,0.08729438936521798,4.755543887126371,20.215593517922354,39.76027738393166,1.3880486937456586,38.372228690186,1.988013869196583,0.06940243468728294,1.9186114345093,38.37222869018599,1.9186114345092995,96.50895621189348,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,1.0,1.0,0.9415584415584415,0.95,0.02,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,51.85185185185185,12.0
R_data_frame,6,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.029655228696978685,0.05646738617618921,7.966423059557373,13.076690658566228,39.76027738393166,1.8297915673640832,37.930485816567575,1.988013869196583,0.09148957836820416,1.8965242908283788,37.93048581656756,1.8965242908283781,95.39794063885587,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,38.75,?,44.44444444444444,6.0
R_data_frame,6,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.005423889039475041,0.015434796245238224,1.457044730899568,3.5743828348493425,39.76027738393166,0.3208570039309686,39.43942038000069,1.988013869196583,0.01604285019654843,1.9719710190000346,39.43942038000068,1.9719710190000341,99.19302121352744,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.03125,0.0,31.25,0.0,11244.0,47646.0,7672.0,100.0,27.5,?,70.37037037037037,17.0
R_data_frame,6,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,2.01810080724E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.045831988325875164,0.15553525399466495,12.312061808574583,36.01878076388448,39.76027738393166,5.37911617271666,34.381161211215,1.988013869196583,0.268955808635833,1.7190580605607502,35.754316461721224,1.7877158230860613,89.92471585766812,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,0.9866666666666667,0.9666666666666667,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,0.9966666666666667,0.9916666666666666,0.9415584415584415,0.95,0.021,0.0,0.015625,0.0,15.625,0.0,11244.0,47646.0,7672.0,100.0,31.25,?,48.148148148148145,8.0
