@relation InstanceResultListener

@attribute Key_Dataset {R_data_frame}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.SMO,weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','','-B 2','-U -M 2','-C 1.0 -L 0.001 -P 1.0E-12 -N 1 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-6585883636378691736,48055541465867954,-3459427003147861443,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 10\nSize of the tree: 19\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
R_data_frame,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180927.1109,179,19,18,1,0,94.736842,5.263158,0,0.928839,0.254386,0.31876,68.380363,73.872302,37.732427,19.584963,18.147465,1.985917,1.030788,0.95513,18.147465,0.95513,48.095143,1,5,0.071429,1,0.928571,13,0,0,0.833333,1,0.909091,0.879664,0.964286,0.833333,0.947368,0.018797,0.981203,0.052632,0.95614,0.947368,0.946001,0.934338,0.988847,0.945614,0.941558,0.947368,0.017,0,0,0,0,0,8345,21025,3585,100,75,?,?,?,?
R_data_frame,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180927.1109,179,19,18,1,0,94.736842,5.263158,0,0.928839,0.258772,0.325567,69.559335,75.449824,37.732427,20.584963,17.147465,1.985917,1.083419,0.902498,17.270693,0.908984,45.771488,1,5,0.071429,1,0.928571,13,0,0,0.833333,1,0.909091,0.879664,0.964286,0.833333,0.947368,0.018797,0.981203,0.052632,0.95614,0.947368,0.946001,0.934338,0.98183,0.933584,0.941558,0.947368,0,0,0,0,0,0,8345,21025,3585,100,75,?,?,?,?
R_data_frame,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0.001,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,5,15,0,25,75,0,0,0.37294,0.432699,100,100,39.913826,39.913826,0,1.995691,1.995691,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.25,0.25,0.75,0.75,?,0.25,?,?,0.5,0.255,?,0.25,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.371703,0.431093,100,100,39.621045,39.621045,0,1.981052,1.981052,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.26,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.371703,0.431093,100,100,39.621045,39.621045,0,1.981052,1.981052,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.26,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,1,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.370722,0.429826,100,100,37.364684,37.364684,0,1.966562,1.966562,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.263158,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,1,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.370722,0.429826,100,100,37.364684,37.364684,0,1.966562,1.966562,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.263158,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,5,15,0,25,75,0,0,0.37294,0.432699,100,100,39.913826,39.913826,0,1.995691,1.995691,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.25,0.25,0.75,0.75,?,0.25,?,?,0.5,0.255,?,0.25,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.371703,0.431093,100,100,39.621045,39.621045,0,1.981052,1.981052,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.26,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.371703,0.431093,100,100,39.621045,39.621045,0,1.981052,1.981052,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.26,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,2,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.370722,0.429826,100,100,37.364684,37.364684,0,1.966562,1.966562,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.263158,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.370722,0.429826,100,100,37.364684,37.364684,0,1.966562,1.966562,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.263158,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,5,15,0,25,75,0,0,0.37294,0.432699,100,100,39.913826,39.913826,0,1.995691,1.995691,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.25,0.25,0.75,0.75,?,0.25,?,?,0.5,0.255,?,0.25,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,3,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.372016,0.431502,100,100,37.732427,37.732427,0,1.985917,1.985917,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.257618,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.372016,0.431502,100,100,37.732427,37.732427,0,1.985917,1.985917,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.257618,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.371703,0.431093,100,100,39.621045,39.621045,0,1.981052,1.981052,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.26,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,4,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.372016,0.431502,100,100,37.732427,37.732427,0,1.985917,1.985917,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.257618,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,4,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,5,14,0,26.315789,73.684211,0,0,0.37331,0.433171,100,100,38.025208,38.025208,0,2.001327,2.001327,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.263158,0.263158,0.736842,0.736842,?,0.263158,?,?,0.5,0.252078,?,0.263158,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,5,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.370467,0.429481,100,100,39.253302,39.253302,0,1.962665,1.962665,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.265,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,5,15,0,25,75,0,0,0.37294,0.432699,100,100,39.913826,39.913826,0,1.995691,1.995691,0,0,0,0,0,0,0,0,1,14,1,6,?,0,?,?,0.5,0.3,0.25,0.25,0.75,0.75,?,0.25,?,?,0.5,0.255,?,0.25,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,5,9,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.372016,0.431502,100,100,37.732427,37.732427,0,1.985917,1.985917,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.257618,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,5,10,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,179,19,6,13,0,31.578947,68.421053,0,0,0.372016,0.431502,100,100,37.732427,37.732427,0,1.985917,1.985917,0,0,0,0,0,0,0,0,1,14,1,5,?,0,?,?,0.5,0.263158,0.315789,0.315789,0.684211,0.684211,?,0.315789,?,?,0.5,0.257618,?,0.315789,0,0,0,0,0,0,954,47899,7419,100,100,?,?,?,?
R_data_frame,6,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
R_data_frame,6,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20180927.1109,178,20,6,14,0,30,70,0,0,0.372253,0.431817,100,100,39.760277,39.760277,0,1.988014,1.988014,0,0,0,0,0,0,0,0,1,15,1,5,?,0,?,?,0.5,0.25,0.3,0.3,0.7,0.7,?,0.3,?,?,0.5,0.255,?,0.3,0,0,0,0,0,0,954,47646,7672,100,100,?,?,?,?
