Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
R_data_frame,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008241758241758278,0.009516762678949948,2.2246941045606334,2.215875487486532,39.25330158228048,0.4795772586888015,38.77372432359168,1.9626650791140239,0.023978862934440077,1.938686216179584,38.77372432359167,1.9386862161795837,98.7782498812653,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,0.0,0.015625,0.0,15.625,50095.0,47646.0,7672.0,100.0,25.0,?
R_data_frame,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8666666666666667,0.05714285714285718,0.22134061460334462,15.32228360957644,51.15350208526816,39.91382571347154,15.447208813217312,24.466616900254227,1.995691285673577,0.7723604406608656,1.2233308450127114,34.90696180600103,1.7453480903000513,87.45581557775702,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.9166666666666666,0.8833333333333333,0.9,0.029166666666666664,0.9708333333333334,0.1,0.9183333333333333,0.9,0.9,0.8747658387315056,0.9354166666666666,0.8458333333333334,0.898989898989899,0.9,0.0,0.003,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,90.0,25.0,?
R_data_frame,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9324324324324323,0.03269230769230776,0.1566560507048384,8.795269770879546,36.33927940294443,39.621044975981796,7.963393035953056,31.657651940028742,1.9810522487990898,0.3981696517976528,1.582882597001437,36.82779833256195,1.8413899166280974,92.9500934538372,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.9166666666666666,0.8833333333333333,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,0.9642857142857142,0.9221428571428572,0.958041958041958,0.95,0.0,0.004,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,95.0,25.0,?
R_data_frame,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008241758241758278,0.009516762678949948,2.2172949002217397,2.207589789515834,39.621044975981796,0.4795772586888015,39.141467717293,1.9810522487990898,0.023978862934440077,1.9570733858646499,39.14146771729301,1.9570733858646505,98.78958957549074,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.003,0.0,0.015625,0.0,15.625,50095.0,47646.0,7672.0,100.0,25.0,?
R_data_frame,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8666666666666667,0.05714285714285716,0.22134061460334462,15.350553505535062,51.257955137391434,39.76027738393163,15.447208813217314,24.313068570714314,1.9880138691965814,0.7723604406608657,1.2156534285357157,34.82315180087486,1.741157590043743,87.58276876344928,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.03333333333333333,0.9666666666666668,0.1,0.9285714285714285,0.9,0.8983333333333334,0.8758277328651527,0.9333333333333333,0.8585714285714285,0.9083333333333333,0.9,0.0,0.003,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,90.0,25.0,?
R_data_frame,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.03269230769230773,0.1566560507048384,8.782287822878239,36.278334337417114,39.76027738393163,7.963393035953057,31.796884347978573,1.9880138691965814,0.39816965179765285,1.5898442173989287,36.593954667774675,1.8296977333887336,92.03646723692987,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,0.9666666666666667,0.8333333333333334,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,0.9666666666666666,0.9183333333333333,0.9415584415584415,0.95,0.0,0.004,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,95.0,25.0,?
R_data_frame,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.03269230769230773,0.1566560507048384,8.782287822878239,36.278334337417114,39.76027738393163,7.963393035953057,31.796884347978573,1.9880138691965814,0.39816965179765285,1.5898442173989287,36.593954667774675,1.8296977333887336,92.03646723692987,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,0.9666666666666667,0.8333333333333334,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,0.9666666666666666,0.9183333333333333,0.9415584415584415,0.95,0.0,0.002,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,95.0,25.0,?
R_data_frame,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.032692307692307736,0.1566560507048384,8.782287822878242,36.278334337417114,39.76027738393163,7.963393035953057,31.796884347978573,1.9880138691965814,0.39816965179765285,1.5898442173989287,36.593954667774675,1.8296977333887336,92.03646723692987,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,0.9666666666666667,0.8333333333333334,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,0.9666666666666666,0.9183333333333333,0.9415584415584415,0.95,0.0,0.002,0.0,0.0,0.0,0.0,50095.0,47646.0,7672.0,95.0,25.0,?
R_data_frame,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.928030303030303,0.03393730227207361,0.16071764873303598,9.154383242823892,37.391329506533644,37.364683821520984,7.944941193462661,29.419742628058323,1.9665623063958413,0.41815479965592955,1.5484075067399117,34.250684370433554,1.8026675984438711,91.66592853839738,1.0,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.879664438186246,0.9642857142857143,0.8333333333333334,0.9473684210526315,0.018796992481203006,0.981203007518797,0.05263157894736842,0.9561403508771931,0.9473684210526315,0.9444976076555024,0.9355092786355395,0.9642857142857142,0.9118190212373039,0.9272727272727272,0.9473684210526315,0.001,0.002,0.0,0.0,0.0,0.0,50348.0,47899.0,7419.0,94.73684210526316,25.0,?
R_data_frame,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01810080719E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.008196721311475388,0.009464758511305299,2.2110162916989857,2.2019977705363236,37.364683821520984,0.4530880971329845,36.911595724388,1.9665623063958413,0.023846741954367603,1.9427155644414738,36.911595724388015,1.9427155644414744,98.78738945230415,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.0,0.0,50348.0,47899.0,7419.0,100.0,25.0,?
