Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
R_data_frame,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8648648648648649,0.08025,0.17906702655709675,21.5182320441989,41.38375387095724,39.913825713471546,6.379295453395586,33.53453026007596,1.9956912856735773,0.3189647726697793,1.676726513003798,33.53453026007595,1.6767265130037974,84.01732898472198,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.9,0.03809523809523809,0.9619047619047618,0.1,0.9154761904761906,0.9,0.8978465978465978,0.8726620083114514,0.9983333333333334,0.9916666666666666,0.8945498945498945,0.9,0.026,0.001,0.03125,0.0,31.25,0.0,172284.0,47646.0,7672.0,100.0,40.0,?,-1.0
R_data_frame,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.865771812080537,0.06899999999999998,0.1958379432081536,18.62513904338153,45.59875164635378,39.25330158228047,7.804813290984526,31.448488291295945,1.9626650791140237,0.3902406645492263,1.5724244145647972,33.4988199668461,1.674940998342305,85.34013348311055,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.9940476190476191,0.9761904761904762,0.9,0.025490196078431372,0.9745098039215687,0.1,0.9208333333333334,0.9,0.9012987012987013,0.8756547456974882,0.9982142857142857,0.9928571428571429,0.8961038961038961,0.9,0.024,0.001,0.03125,0.0,31.25,0.0,159491.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.019000000000000006,0.041018288603987374,5.128661475713758,9.550665843256322,39.25330158228047,1.1667872615099726,38.0865143207705,1.9626650791140237,0.058339363075498626,1.904325716038525,38.0865143207705,1.904325716038525,97.02754363460555,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.0,0.03125,0.0,31.25,0.0,184678.0,47646.0,7672.0,100.0,31.25,?,-1.0
R_data_frame,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.8634812286689422,0.09175,0.2142428528562855,24.76603633667038,49.884136237156646,39.25330158228047,10.744742642554202,28.50855893972627,1.9626650791140237,0.5372371321277101,1.4254279469863136,31.835964474379523,1.591798223718976,81.10391531689847,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.9166666666666666,0.9102564102564102,0.9,0.04285714285714286,0.9571428571428571,0.1,0.925,0.9,0.9020923520923521,0.8716165997737507,0.9642857142857142,0.9492673992673992,0.9137806637806638,0.9,0.024,0.0,0.015625,0.0,15.625,0.0,165166.0,47646.0,7672.0,95.0,42.5,?,-1.0
R_data_frame,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.04900000000000001,0.11833215961859227,13.163099630996314,27.40330571463404,39.760277383931644,3.556536804035121,36.203740579896525,1.9880138691965823,0.17782684020175604,1.8101870289948263,36.203740579896525,1.8101870289948263,91.0550503214738,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,1.0,1.0,0.9545454545454546,0.95,0.024,0.0,0.03125,0.0,31.25,0.0,169241.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9333333333333332,0.0625,0.13892443989449804,16.789667896678967,32.17205626884443,39.760277383931644,4.8441770690872845,34.91610031484436,1.9880138691965823,0.24220885345436421,1.7458050157422178,34.93538280152763,1.7467691400763816,87.86503792261294,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0125,0.9875,0.05,0.96,0.95,0.9505050505050505,0.9377802118633468,1.0,1.0,0.9494949494949495,0.95,0.024,0.0,0.03125,0.0,31.25,0.0,170173.0,47646.0,7672.0,100.0,41.25,?,-1.0
R_data_frame,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.05275,0.15173167105123436,14.170479704797046,35.13794881975575,39.760277383931644,4.821905918802581,34.938371465129066,1.9880138691965823,0.24109529594012905,1.7469185732564534,35.73176238968488,1.7865881194842441,89.86799072011804,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.9861904761904763,0.9691666666666666,0.9545454545454546,0.95,0.023,0.001,0.015625,0.0,15.625,0.0,166585.0,47646.0,7672.0,100.0,37.5,?,-1.0
R_data_frame,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.042249999999999996,0.11733499051860022,11.34981549815498,27.172381764759848,39.760277383931644,3.145510106168759,36.61476727776289,1.9880138691965823,0.15727550530843795,1.8307383638881443,36.61476727776289,1.8307383638881443,92.08881247030746,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,1.0,1.0,0.9545454545454546,0.95,0.025,0.0,0.015625,0.0,15.625,0.0,169927.0,47646.0,7672.0,100.0,33.75,?,-1.0
R_data_frame,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9288389513108612,0.04315789473684211,0.10932809144473056,11.601082334750677,25.33664155946137,37.7324272152223,2.893076603137446,34.83935061208486,1.9859172218538053,0.15226718963881294,1.8336500322149925,34.839350612084864,1.833650032214993,92.332651735772,1.0,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.879664438186246,1.0,1.0,0.9473684210526315,0.018796992481203006,0.981203007518797,0.05263157894736842,0.9561403508771931,0.9473684210526315,0.9460013670539986,0.9343381135358376,1.0,1.0,0.9415584415584415,0.9473684210526315,0.027,0.0,0.015625,0.0,15.625,0.0,183810.0,47899.0,7419.0,100.0,36.8421052631579,?,-1.0
R_data_frame,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.031052631578947373,0.07577668020676213,8.347120216466951,17.561146084172318,37.7324272152223,1.9670920825675207,35.76533513265478,1.9859172218538053,0.10353116224039582,1.8823860596134097,35.7653351326548,1.8823860596134103,94.78673324844068,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.001,0.03125,0.0,31.25,0.0,177238.0,47899.0,7419.0,100.0,32.89473684210526,?,-1.0
R_data_frame,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.060750000000000005,0.1408367849675645,16.319557195571956,32.61491623893224,39.76027738393166,4.558385795717273,35.20189158821439,1.988013869196583,0.22791928978586365,1.7600945794107195,35.20189158821438,1.760094579410719,88.53532697546154,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9491452991452991,0.9341491223060409,1.0,1.0,0.9529914529914529,0.95,0.028,0.0,0.03125,0.0,31.25,0.0,168303.0,47646.0,7672.0,100.0,41.25,?,-1.0
R_data_frame,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.03125000000000001,0.05941380311005179,8.394833948339487,13.759020502470511,39.76027738393166,1.932894429806172,37.82738295412548,1.988013869196583,0.0966447214903086,1.8913691477062742,37.827382954125476,1.8913691477062737,95.13862941361842,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.0,0.03125,0.0,31.25,0.0,186378.0,47646.0,7672.0,100.0,38.75,?,-1.0
R_data_frame,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.05675,0.1506320019119443,15.245018450184503,34.883287959123756,39.76027738393166,4.8421809632857595,34.918096420645895,1.988013869196583,0.24210904816428797,1.7459048210322947,35.48260474936416,1.7741302374682077,89.24134106696087,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.95,0.9350544070285082,0.993095238095238,0.9845238095238095,0.9545454545454546,0.95,0.024,0.0,0.015625,0.0,15.625,0.0,164668.0,47646.0,7672.0,100.0,38.75,?,-1.0
R_data_frame,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9331103678929765,0.05650000000000001,0.16351605425767834,15.17785977859779,37.86697072475144,39.76027738393166,5.786265363409809,33.97401202052185,1.988013869196583,0.28931326817049047,1.6987006010260923,35.41082347275007,1.7705411736375034,89.06080591646139,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,0.9733333333333334,0.9428571428571428,0.95,0.0125,0.9875,0.05,0.96,0.95,0.95,0.9397114317029974,0.9870833333333333,0.9632142857142858,0.9444444444444444,0.95,0.024,0.0,0.03125,0.0,31.25,0.0,162188.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.06599999999999999,0.13693063937629155,17.815350389321466,31.88282166065963,39.25330158228047,4.704680893030645,34.54862068924983,1.9626650791140237,0.23523404465153225,1.7274310344624915,34.54862068924984,1.727431034462492,88.01456004109882,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.0,0.03125,0.0,31.25,0.0,176306.0,47646.0,7672.0,100.0,41.25,?,-1.0
R_data_frame,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9319727891156462,0.05399999999999999,0.15880806024884253,14.576195773081201,36.97674301567453,39.25330158228047,6.25129360783664,33.00200797444383,1.9626650791140237,0.312564680391832,1.6501003987221914,35.05233964999398,1.752616982499699,89.29781250761626,0.8333333333333334,5.0,0.0,0.0,1.0,14.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.9090909090909091,0.8819171036881969,0.9642857142857143,0.9444444444444444,0.95,0.02142857142857143,0.9785714285714284,0.05,0.9571428571428571,0.95,0.9496503496503497,0.9322179024663904,0.9785714285714284,0.957857142857143,0.958041958041958,0.95,0.024,0.0,0.015625,0.0,15.625,0.0,170179.0,47646.0,7672.0,95.0,35.0,?,-1.0
R_data_frame,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02475,0.043127717305695645,6.680756395995552,10.041823552069928,39.25330158228047,1.49385054047974,37.75945104180073,1.9626650791140237,0.074692527023987,1.8879725520900366,37.75945104180074,1.8879725520900368,96.19433148228713,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.0,0.015625,0.0,15.625,0.0,180228.0,47646.0,7672.0,100.0,38.75,?,-1.0
R_data_frame,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.865771812080537,0.08549999999999999,0.18092125358840513,23.002217294900223,41.96804371423463,39.6210449759818,6.802716212843051,32.81832876313875,1.9810522487990903,0.34013581064215254,1.6409164381569377,32.868059440954376,1.6434029720477188,82.95606403334118,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,0.9999999999999999,0.9,0.03392857142857143,0.9660714285714285,0.1,0.917142857142857,0.9,0.8947008547008547,0.8699766368646109,0.996875,0.9899999999999999,0.902991452991453,0.9,0.025,0.0,0.03125,0.0,31.25,0.0,174541.0,47646.0,7672.0,100.0,45.0,?,-1.0
R_data_frame,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,17.0,2.0,0.0,89.47368421052632,10.526315789473685,0.0,0.8602941176470589,0.05368421052631579,0.1595717954236802,14.430614611519145,36.980553947503765,37.73242721522233,4.909909343769416,32.822517871452916,1.9859172218538068,0.2584162812510219,1.727500940602785,33.38244305942372,1.7569706873380906,88.47149659631835,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.028070175438596492,0.9719298245614036,0.10526315789473684,0.9157894736842105,0.8947368421052632,0.8900584795321638,0.8670258830893826,0.9959514170040485,0.9924812030075189,0.8944444444444445,0.8947368421052632,0.024,0.001,0.03125,0.0,31.25,0.0,176118.0,47899.0,7419.0,100.0,34.21052631578947,?,-1.0
R_data_frame,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.045789473684210526,0.10359333447364469,12.265793528505396,23.915093818392926,38.02520795271205,2.9610292951366777,35.064178657575376,2.001326734353266,0.1558436471124567,1.8454830872408092,35.06417865757536,1.8454830872408086,92.2129832956627,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.0,0.015625,0.0,15.625,0.0,176036.0,47899.0,7419.0,100.0,36.8421052631579,?,-1.0
R_data_frame,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04750000000000001,0.10250609737961933,12.821653689284387,23.86743855700182,39.25330158228048,3.229617573241495,36.02368400903898,1.9626650791140239,0.16148087866207475,1.801184200451949,36.02368400903898,1.801184200451949,91.77236705434379,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.001,0.015625,0.0,15.625,0.0,177871.0,47646.0,7672.0,100.0,37.5,?,-1.0
R_data_frame,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,18.0,2.0,0.0,90.0,10.0,0.0,0.863013698630137,0.07525000000000001,0.16228062114744324,20.312198739340005,37.785291345983694,39.25330158228048,5.585700596523329,33.66760098575715,1.9626650791140239,0.27928502982616643,1.6833800492878574,33.667600985757154,1.6833800492878577,85.77011264946745,1.0,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.8571428571428571,1.0,0.923076923076923,0.8921425711997711,1.0,1.0,0.9,0.03809523809523809,0.9619047619047618,0.1,0.9154761904761906,0.9,0.8969230769230769,0.8717209855308206,1.0,1.0,0.8853146853146854,0.9,0.024,0.0,0.03125,0.0,31.25,0.0,171299.0,47646.0,7672.0,100.0,42.5,?,-1.0
R_data_frame,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.037,0.10428326807307105,9.987393400074152,24.281233574230683,39.25330158228048,2.678476706618485,36.574824875661996,1.9626650791140239,0.13392383533092425,1.8287412437830999,36.57482487566199,1.8287412437830994,93.17642950108535,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.0,0.03125,0.0,31.25,0.0,174377.0,47646.0,7672.0,100.0,37.5,?,-1.0
R_data_frame,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.04725000000000001,0.1121160113453917,12.669613259668505,25.910864259711794,39.913825713471546,3.312336503850216,36.60148920962133,1.9956912856735773,0.1656168251925108,1.8300744604810664,36.60148920962132,1.830074460481066,91.70128033421697,1.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.001,0.015625,0.0,15.625,0.0,180773.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02525,0.05198557492228012,6.783025830258301,12.038794922174533,39.76027738393165,1.5625314803092245,38.197745903622426,1.9880138691965825,0.07812657401546122,1.9098872951811212,38.19774590362242,1.909887295181121,96.07011926697298,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.001,0.015625,0.0,15.625,0.0,183259.0,47646.0,7672.0,100.0,35.0,?,-1.0
R_data_frame,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,20.0,0.0,0.0,100.0,0.0,0.0,1.0,0.035250000000000004,0.08571755946129124,9.469372693726934,19.85043199246252,39.76027738393165,2.3922603926611665,37.36801699127049,1.9880138691965825,0.11961301963305833,1.8684008495635243,37.36801699127049,1.8684008495635243,93.98329048471892,1.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.0,0.03125,0.0,31.25,0.0,182227.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.8013245033112583,0.12149999999999998,0.25689492015218984,32.63911439114389,59.49160444766256,39.76027738393165,13.497754105964086,26.262523277967567,1.9880138691965825,0.6748877052982043,1.3131261638983784,29.73846298028376,1.486923149014188,74.7944052128318,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,0.92,0.8909090909090909,0.85,0.041666666666666664,0.9583333333333334,0.15,0.8916666666666668,0.85,0.8494949494949495,0.8188669347811455,0.9463392857142857,0.8777272727272727,0.8494949494949495,0.85,0.022,0.001,0.03125,0.0,31.25,0.0,149442.0,47646.0,7672.0,95.0,46.25,?,-1.0
R_data_frame,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,17.0,3.0,0.0,85.0,15.0,0.0,0.7979797979797981,0.0865,0.21281447319202704,23.236900369003674,49.28347533060333,39.76027738393165,9.060389010806862,30.69988837312479,1.9880138691965825,0.4530194505403431,1.5349944186562394,32.76847807819171,1.6384239039095856,82.41511436596382,0.8,4.0,0.0,0.0,1.0,15.0,0.2,1.0,1.0,0.8,0.888888888888889,0.8660254037844386,0.98,0.9428571428571428,0.85,0.05952380952380952,0.9404761904761905,0.15,0.8642857142857142,0.85,0.8529914529914532,0.7988561040086226,0.9773809523809524,0.946547619047619,0.8645299145299146,0.85,0.023,0.0,0.015625,0.0,15.625,0.0,159362.0,47646.0,7672.0,100.0,36.25,?,-1.0
R_data_frame,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,18.0,1.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.9296296296296297,0.035526315789473684,0.09957805718974543,9.549671434093547,23.077083930250286,37.73242721522231,2.364806821702375,35.367620393519935,1.9859172218538057,0.12446351693170396,1.8614537049221018,35.36762039351994,1.8614537049221023,93.73269361068736,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.014035087719298246,0.9859649122807018,0.05263157894736842,0.9578947368421052,0.9473684210526315,0.947900053163211,0.9333885088562281,1.0,1.0,0.9494949494949494,0.9473684210526315,0.025,0.0,0.015625,0.0,15.625,0.0,178557.0,47899.0,7419.0,100.0,34.21052631578947,?,-1.0
R_data_frame,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,179.0,19.0,19.0,0.0,0.0,100.0,0.0,0.0,1.0,0.027631578947368424,0.05152924565617797,7.427522226517205,11.941834982823528,37.73242721522231,1.604461135601656,36.127966079620656,1.9859172218538057,0.08444532292640294,1.9014718989274029,36.127966079620656,1.9014718989274029,95.74779240558803,1.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.026,0.0,0.03125,0.0,31.25,0.0,179278.0,47899.0,7419.0,100.0,35.526315789473685,?,-1.0
R_data_frame,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.01810080725E7,178.0,20.0,19.0,1.0,0.0,95.0,5.0,0.0,0.9326599326599326,0.033500000000000016,0.11329165900453572,8.99926199261993,26.23602895971805,39.76027738393166,2.5595150026140048,37.20076238131765,1.988013869196583,0.12797575013070023,1.8600381190658826,37.20076238131764,1.860038119065882,93.56263293160929,1.0,5.0,0.06666666666666667,1.0,0.9333333333333333,14.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.8819171036881969,1.0,1.0,0.95,0.016666666666666666,0.9833333333333334,0.05,0.9583333333333334,0.95,0.9487012987012987,0.9385128860054104,1.0,1.0,0.9415584415584415,0.95,0.024,0.001,0.03125,0.0,31.25,0.0,174488.0,47646.0,7672.0,100.0,30.0,?,-1.0
